,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner
36491,2014-10-10,Netherlands,Kazakhstan,3,1,UEFA Euro qualification,Amsterdam,Netherlands,False,Netherlands
36509,2014-10-11,Finland,Greece,1,1,UEFA Euro qualification,Helsinki,Finland,False,Draw
36510,2014-10-11,France,Portugal,2,1,Friendly,Saint-Denis,France,False,France
36518,2014-10-11,Poland,Germany,2,0,UEFA Euro qualification,Warsaw,Poland,False,Poland
36520,2014-10-11,Scotland,Georgia,1,0,UEFA Euro qualification,Glasgow,Scotland,False,Scotland
36527,2014-10-12,Estonia,England,0,1,UEFA Euro qualification,Tallinn,Estonia,False,England
36532,2014-10-12,Luxembourg,Spain,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,False,Spain
36543,2014-10-13,Bosnia and Herzegovina,Belgium,1,1,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,Draw
36545,2014-10-13,Iceland,Netherlands,2,0,UEFA Euro qualification,Reykjavík,Iceland,False,Iceland
36549,2014-10-13,Malta,Italy,0,1,UEFA Euro qualification,Attard,Malta,False,Italy
36554,2014-10-14,Armenia,France,0,3,Friendly,Yerevan,Armenia,False,France
36558,2014-10-14,Denmark,Portugal,0,1,UEFA Euro qualification,Copenhagen,Denmark,False,Portugal
36561,2014-10-14,Germany,Republic of Ireland,1,1,UEFA Euro qualification,Gelsenkirchen,Germany,False,Draw
36563,2014-10-14,Greece,Northern Ireland,0,2,UEFA Euro qualification,Piraeus,Greece,False,Northern Ireland
36569,2014-10-14,Poland,Scotland,2,2,UEFA Euro qualification,Warsaw,Poland,False,Draw
36615,2014-11-12,Belgium,Iceland,3,1,Friendly,Brussels,Belgium,False,Belgium
36617,2014-11-12,Netherlands,Mexico,2,3,Friendly,Amsterdam,Netherlands,False,Mexico
36630,2014-11-14,France,Albania,1,1,Friendly,Rennes,France,False,Draw
36632,2014-11-14,Germany,Gibraltar,4,0,UEFA Euro qualification,Nuremberg,Germany,False,Germany
36633,2014-11-14,Greece,Faroe Islands,0,1,UEFA Euro qualification,Piraeus,Greece,False,Faroe Islands
36642,2014-11-14,Portugal,Armenia,1,0,UEFA Euro qualification,Faro,Portugal,False,Portugal
36644,2014-11-14,Scotland,Republic of Ireland,1,0,UEFA Euro qualification,Glasgow,Scotland,False,Scotland
36655,2014-11-15,England,Slovenia,3,1,UEFA Euro qualification,London,England,False,England
36667,2014-11-15,Spain,Belarus,3,0,UEFA Euro qualification,Huelva,Spain,False,Spain
36673,2014-11-16,Belgium,Wales,0,0,UEFA Euro qualification,Brussels,Belgium,False,Draw
36679,2014-11-16,Italy,Croatia,1,1,UEFA Euro qualification,Milan,Italy,False,Draw
36681,2014-11-16,Netherlands,Latvia,6,0,UEFA Euro qualification,Amsterdam,Netherlands,False,Netherlands
36697,2014-11-18,France,Sweden,1,0,Friendly,Marseille,France,False,France
36698,2014-11-18,Greece,Serbia,0,2,Friendly,Perivólia,Greece,False,Serbia
36702,2014-11-18,Italy,Albania,1,0,Friendly,Genoa,Italy,False,Italy
36708,2014-11-18,Portugal,Argentina,1,0,Friendly,Manchester,England,True,Portugal
36710,2014-11-18,Scotland,England,1,3,Friendly,Glasgow,Scotland,False,England
36713,2014-11-18,Spain,Germany,0,1,Friendly,Vigo,Spain,False,Germany
36886,2015-03-25,Germany,Australia,2,2,Friendly,Kaiserslautern,Germany,False,Draw
36890,2015-03-25,Scotland,Northern Ireland,1,0,Friendly,Glasgow,Scotland,False,Scotland
36895,2015-03-26,France,Brazil,1,3,Friendly,Saint-Denis,France,False,Brazil
36906,2015-03-27,England,Lithuania,4,0,UEFA Euro qualification,London,England,False,England
36916,2015-03-27,Spain,Ukraine,1,0,UEFA Euro qualification,Seville,Spain,False,Spain
36921,2015-03-28,Belgium,Cyprus,5,0,UEFA Euro qualification,Brussels,Belgium,False,Belgium
36922,2015-03-28,Bulgaria,Italy,2,2,UEFA Euro qualification,Sofia,Bulgaria,False,Draw
36932,2015-03-28,Netherlands,Turkey,1,1,UEFA Euro qualification,Amsterdam,Netherlands,False,Draw
36939,2015-03-29,France,Denmark,2,0,Friendly,Saint-Étienne,France,False,France
36940,2015-03-29,Georgia,Germany,0,2,UEFA Euro qualification,Tbilisi,Georgia,False,Germany
36943,2015-03-29,Hungary,Greece,0,0,UEFA Euro qualification,Budapest,Hungary,False,Draw
36947,2015-03-29,Portugal,Serbia,2,1,UEFA Euro qualification,Lisbon,Portugal,False,Portugal
36949,2015-03-29,Scotland,Gibraltar,6,1,UEFA Euro qualification,Glasgow,Scotland,False,Scotland
36968,2015-03-31,Israel,Belgium,0,1,UEFA Euro qualification,Jerusalem,Israel,False,Belgium
36969,2015-03-31,Italy,England,1,1,Friendly,Turin,Italy,False,Draw
36976,2015-03-31,Netherlands,Spain,2,0,Friendly,Amsterdam,Netherlands,False,Netherlands
36979,2015-03-31,Portugal,Cape Verde,0,2,Friendly,Estoril,Portugal,False,Cape Verde
37039,2015-06-05,Netherlands,United States,3,4,Friendly,Amsterdam,Netherlands,False,United States
37041,2015-06-05,Scotland,Qatar,1,0,Friendly,Edinburgh,Scotland,False,Scotland
37057,2015-06-07,France,Belgium,3,4,Friendly,Saint-Denis,France,False,Belgium
37058,2015-06-07,Republic of Ireland,England,0,0,Friendly,Dublin,Republic of Ireland,False,Draw
37076,2015-06-10,Germany,United States,1,2,Friendly,Cologne,Germany,False,United States
37094,2015-06-11,Spain,Costa Rica,2,1,Friendly,León,Spain,False,Spain
37100,2015-06-12,Croatia,Italy,1,1,UEFA Euro qualification,Split,Croatia,False,Draw
37104,2015-06-12,Latvia,Netherlands,0,2,UEFA Euro qualification,Riga,Latvia,False,Netherlands
37110,2015-06-12,Wales,Belgium,1,0,UEFA Euro qualification,Cardiff,Wales,False,Wales
37111,2015-06-13,Albania,France,1,0,Friendly,Elbasan,Albania,False,Albania
37115,2015-06-13,Armenia,Portugal,2,3,UEFA Euro qualification,Yerevan,Armenia,False,Portugal
37119,2015-06-13,Faroe Islands,Greece,2,1,UEFA Euro qualification,Tórshavn,Faroe Islands,False,Faroe Islands
37121,2015-06-13,Gibraltar,Germany,0,7,UEFA Euro qualification,Faro,Portugal,True,Germany
37122,2015-06-13,Republic of Ireland,Scotland,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,Draw
37134,2015-06-14,Belarus,Spain,0,1,UEFA Euro qualification,Barysaw,Belarus,False,Spain
37153,2015-06-14,Slovenia,England,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False,England
37170,2015-06-16,Italy,Portugal,0,1,Friendly,Geneva,Switzerland,True,Portugal
37178,2015-06-16,Poland,Greece,0,0,Friendly,Gdańsk,Poland,False,Draw
37316,2015-09-03,Belgium,Bosnia and Herzegovina,3,1,UEFA Euro qualification,Brussels,Belgium,False,Belgium
37324,2015-09-03,Italy,Malta,1,0,UEFA Euro qualification,Florence,Italy,False,Italy
37329,2015-09-03,Netherlands,Iceland,0,1,UEFA Euro qualification,Amsterdam,Netherlands,False,Iceland
37344,2015-09-04,Georgia,Scotland,1,0,UEFA Euro qualification,Tbilisi,Georgia,False,Georgia
37345,2015-09-04,Germany,Poland,3,1,UEFA Euro qualification,Frankfurt am Main,Germany,False,Germany
37347,2015-09-04,Greece,Finland,0,1,UEFA Euro qualification,Piraeus,Greece,False,Finland
37350,2015-09-04,Portugal,France,0,1,Friendly,Lisbon,Portugal,False,France
37369,2015-09-05,San Marino,England,0,6,UEFA Euro qualification,Serravalle,San Marino,False,England
37373,2015-09-05,Spain,Slovakia,2,0,UEFA Euro qualification,Oviedo,Spain,False,Spain
37380,2015-09-06,Cyprus,Belgium,0,1,UEFA Euro qualification,Nicosia,Cyprus,False,Belgium
37382,2015-09-06,Italy,Bulgaria,1,0,UEFA Euro qualification,Palermo,Italy,False,Italy
37392,2015-09-06,Turkey,Netherlands,3,0,UEFA Euro qualification,Konya,Turkey,False,Turkey
37394,2015-09-07,Albania,Portugal,0,1,UEFA Euro qualification,Elbasan,Albania,False,Portugal
37398,2015-09-07,France,Serbia,2,1,Friendly,Bordeaux,France,False,France
37402,2015-09-07,Romania,Greece,0,0,UEFA Euro qualification,Bucharest,Romania,False,Draw
37403,2015-09-07,Scotland,Germany,2,3,UEFA Euro qualification,Glasgow,Scotland,False,Germany
37411,2015-09-08,England,Switzerland,2,0,UEFA Euro qualification,London,England,False,England
37419,2015-09-08,North Macedonia,Spain,0,1,UEFA Euro qualification,Skopje,North Macedonia,False,Spain
37453,2015-10-08,France,Armenia,4,0,Friendly,Nice,France,False,France
37456,2015-10-08,Republic of Ireland,Germany,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,Republic of Ireland
37464,2015-10-08,Northern Ireland,Greece,3,1,UEFA Euro qualification,Belfast,Northern Ireland,False,Northern Ireland
37466,2015-10-08,Portugal,Denmark,1,0,UEFA Euro qualification,Braga,Portugal,False,Portugal
37471,2015-10-08,Scotland,Poland,2,2,UEFA Euro qualification,Glasgow,Scotland,False,Draw
37480,2015-10-09,England,Estonia,2,0,UEFA Euro qualification,London,England,False,England
37490,2015-10-09,Spain,Luxembourg,4,0,UEFA Euro qualification,Logroño,Spain,False,Spain
37494,2015-10-10,Andorra,Belgium,1,4,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,Belgium
37495,2015-10-10,Azerbaijan,Italy,1,3,UEFA Euro qualification,Baku,Azerbaijan,False,Italy
37503,2015-10-10,Kazakhstan,Netherlands,1,2,UEFA Euro qualification,Astana,Kazakhstan,False,Netherlands
37509,2015-10-11,Denmark,France,1,2,Friendly,Copenhagen,Denmark,False,France
37514,2015-10-11,Germany,Georgia,2,1,UEFA Euro qualification,Leipzig,Germany,False,Germany
37515,2015-10-11,Gibraltar,Scotland,0,6,UEFA Euro qualification,Faro,Portugal,True,Scotland
37516,2015-10-11,Greece,Hungary,4,3,UEFA Euro qualification,Piraeus,Greece,False,Greece
37521,2015-10-11,Serbia,Portugal,1,2,UEFA Euro qualification,Belgrade,Serbia,False,Portugal
37526,2015-10-12,Lithuania,England,0,3,UEFA Euro qualification,Vilnius,Lithuania,False,England
37532,2015-10-12,Ukraine,Spain,0,1,UEFA Euro qualification,Kyiv,Ukraine,False,Spain
37535,2015-10-13,Belgium,Israel,3,1,UEFA Euro qualification,Brussels,Belgium,False,Belgium
37549,2015-10-13,Italy,Norway,2,1,UEFA Euro qualification,Rome,Italy,False,Italy
37561,2015-10-13,Netherlands,Czech Republic,2,3,UEFA Euro qualification,Amsterdam,Netherlands,False,Czech Republic
37643,2015-11-13,Belgium,Italy,3,1,Friendly,Brussels,Belgium,False,Belgium
37648,2015-11-13,France,Germany,2,0,Friendly,Saint-Denis,France,False,France
37653,2015-11-13,Luxembourg,Greece,1,0,Friendly,Luxembourg,Luxembourg,False,Luxembourg
37662,2015-11-13,Spain,England,2,0,Friendly,Alicante,Spain,False,Spain
37664,2015-11-13,Wales,Netherlands,2,3,Friendly,Cardiff,Wales,False,Netherlands
37670,2015-11-14,Russia,Portugal,1,0,Friendly,Krasnodar,Russia,False,Russia
37698,2015-11-17,England,France,2,0,Friendly,London,England,False,England
37704,2015-11-17,Italy,Romania,2,2,Friendly,Bologna,Italy,False,Draw
37709,2015-11-17,Luxembourg,Portugal,0,2,Friendly,Luxembourg,Luxembourg,False,Portugal
37724,2015-11-17,Turkey,Greece,0,0,Friendly,Istanbul,Turkey,False,Draw
37852,2016-03-24,Czech Republic,Scotland,0,1,Friendly,Prague,Czech Republic,False,Scotland
37858,2016-03-24,Greece,Montenegro,2,1,Friendly,Piraeus,Greece,False,Greece
37861,2016-03-24,Italy,Spain,1,1,Friendly,Udine,Italy,False,Draw
37895,2016-03-25,Netherlands,France,2,3,Friendly,Amsterdam,Netherlands,False,France
37897,2016-03-25,Portugal,Bulgaria,0,1,Friendly,Leiria,Portugal,False,Bulgaria
37913,2016-03-26,Germany,England,2,3,Friendly,Berlin,Germany,False,England
37926,2016-03-27,Romania,Spain,0,0,Friendly,Cluj,Romania,False,Draw
37947,2016-03-29,England,Netherlands,1,2,Friendly,London,England,False,Netherlands
37950,2016-03-29,France,Russia,4,2,Friendly,Saint-Denis,France,False,France
37954,2016-03-29,Germany,Italy,4,1,Friendly,Munich,Germany,False,Germany
37956,2016-03-29,Greece,Iceland,2,3,Friendly,Piraeus,Greece,False,Iceland
37981,2016-03-29,Portugal,Belgium,2,1,Friendly,Leiria,Portugal,False,Portugal
37983,2016-03-29,Scotland,Denmark,1,0,Friendly,Glasgow,Scotland,False,Scotland
38003,2016-05-22,England,Turkey,2,1,Friendly,Manchester,England,False,England
38010,2016-05-27,England,Australia,2,1,Friendly,Sunderland,England,False,England
38011,2016-05-27,Republic of Ireland,Netherlands,1,1,Friendly,Dublin,Republic of Ireland,False,Draw
38026,2016-05-28,Switzerland,Belgium,1,2,Friendly,Geneva,Switzerland,False,Belgium
38030,2016-05-29,Bosnia and Herzegovina,Spain,1,3,Friendly,St. Gallen,Switzerland,True,Spain
38032,2016-05-29,Germany,Slovakia,1,3,Friendly,Augsburg,Germany,False,Slovakia
38033,2016-05-29,Italy,Scotland,1,0,Friendly,Attard,Malta,True,Italy
38038,2016-05-29,Portugal,Norway,3,0,Friendly,Porto,Portugal,False,Portugal
38046,2016-05-30,France,Cameroon,3,2,Friendly,Nantes,France,False,France
38066,2016-06-01,Belgium,Finland,1,1,Friendly,Brussels,Belgium,False,Draw
38077,2016-06-01,Poland,Netherlands,1,2,Friendly,Gdańsk,Poland,False,Netherlands
38078,2016-06-01,Spain,South Korea,6,1,Friendly,Salzburg,Austria,True,Spain
38082,2016-06-02,England,Portugal,1,0,Friendly,London,England,False,England
38114,2016-06-04,Australia,Greece,1,0,Friendly,Sydney,Australia,False,Australia
38115,2016-06-04,Austria,Netherlands,0,2,Friendly,Vienna,Austria,False,Netherlands
38122,2016-06-04,France,Scotland,3,0,Friendly,Metz,France,False,France
38124,2016-06-04,Germany,Hungary,2,0,Friendly,Gelsenkirchen,Germany,False,Germany
38138,2016-06-05,Belgium,Norway,3,2,Friendly,Brussels,Belgium,False,Belgium
38163,2016-06-06,Italy,Finland,2,0,Friendly,Verona,Italy,False,Italy
38168,2016-06-07,Australia,Greece,1,2,Friendly,Melbourne,Australia,False,Greece
38180,2016-06-07,Spain,Georgia,0,1,Friendly,Getafe,Spain,False,Georgia
38188,2016-06-08,Portugal,Estonia,7,0,Friendly,Lisbon,Portugal,False,Portugal
38193,2016-06-10,France,Romania,2,1,UEFA Euro,Saint-Denis,France,False,France
38196,2016-06-11,England,Russia,1,1,UEFA Euro,Marseille,France,True,Draw
38205,2016-06-12,Germany,Ukraine,2,0,UEFA Euro,Villeneuve-d'Ascq,France,True,Germany
38210,2016-06-13,Belgium,Italy,0,2,UEFA Euro,Lyon,France,True,Italy
38214,2016-06-13,Spain,Czech Republic,1,0,UEFA Euro,Toulouse,France,True,Spain
38222,2016-06-14,Portugal,Iceland,1,1,UEFA Euro,Saint-Étienne,France,True,Draw
38223,2016-06-15,France,Albania,2,0,UEFA Euro,Marseille,France,False,France
38229,2016-06-16,England,Wales,2,1,UEFA Euro,Lens,France,True,England
38230,2016-06-16,Germany,Poland,0,0,UEFA Euro,Saint-Denis,France,True,Draw
38235,2016-06-17,Italy,Sweden,1,0,UEFA Euro,Toulouse,France,True,Italy
38237,2016-06-17,Spain,Turkey,3,0,UEFA Euro,Nice,France,True,Spain
38239,2016-06-18,Belgium,Republic of Ireland,3,0,UEFA Euro,Bordeaux,France,True,Belgium
38243,2016-06-18,Portugal,Austria,0,0,UEFA Euro,Lyon,France,True,Draw
38246,2016-06-19,France,Switzerland,0,0,UEFA Euro,Villeneuve-d'Ascq,France,False,Draw
38251,2016-06-20,Slovakia,England,0,0,UEFA Euro,Saint-Étienne,France,True,Draw
38252,2016-06-21,Croatia,Spain,2,1,UEFA Euro,Bordeaux,France,True,Croatia
38256,2016-06-21,Northern Ireland,Germany,0,1,UEFA Euro,Paris,France,True,Germany
38261,2016-06-22,Hungary,Portugal,3,3,UEFA Euro,Lyon,France,True,Draw
38263,2016-06-22,Italy,Republic of Ireland,0,1,UEFA Euro,Villeneuve-d'Ascq,France,True,Republic of Ireland
38266,2016-06-22,Sweden,Belgium,0,1,UEFA Euro,Nice,France,True,Belgium
38268,2016-06-25,Croatia,Portugal,0,1,UEFA Euro,Lens,France,True,Portugal
38276,2016-06-26,France,Republic of Ireland,2,1,UEFA Euro,Lyon,France,False,France
38277,2016-06-26,Germany,Slovakia,3,0,UEFA Euro,Villeneuve-d'Ascq,France,True,Germany
38278,2016-06-26,Hungary,Belgium,0,4,UEFA Euro,Toulouse,France,True,Belgium
38279,2016-06-27,England,Iceland,1,2,UEFA Euro,Nice,France,True,Iceland
38280,2016-06-27,Italy,Spain,2,0,UEFA Euro,Saint-Denis,France,True,Italy
38282,2016-06-30,Poland,Portugal,1,1,UEFA Euro,Marseille,France,True,Draw
38283,2016-07-01,Wales,Belgium,3,1,UEFA Euro,Villeneuve-d'Ascq,France,True,Wales
38284,2016-07-02,Germany,Italy,1,1,UEFA Euro,Bordeaux,France,True,Draw
38287,2016-07-03,France,Iceland,5,2,UEFA Euro,Saint-Denis,France,False,France
38289,2016-07-06,Portugal,Wales,2,0,UEFA Euro,Lyon,France,True,Portugal
38290,2016-07-07,France,Germany,2,0,UEFA Euro,Marseille,France,False,France
38291,2016-07-10,France,Portugal,0,1,UEFA Euro,Saint-Denis,France,False,Portugal
38316,2016-08-31,Germany,Finland,2,0,Friendly,Mönchengladbach,Germany,False,Germany
38324,2016-09-01,Belgium,Spain,0,2,Friendly,Brussels,Belgium,False,Spain
38330,2016-09-01,Italy,France,1,3,Friendly,Bari,Italy,False,France
38334,2016-09-01,Netherlands,Greece,1,2,Friendly,Eindhoven,Netherlands,False,Greece
38336,2016-09-01,Portugal,Gibraltar,5,0,Friendly,Porto,Portugal,False,Portugal
38369,2016-09-04,Malta,Scotland,1,5,FIFA World Cup qualification,Attard,Malta,False,Scotland
38370,2016-09-04,Norway,Germany,0,3,FIFA World Cup qualification,Oslo,Norway,False,Germany
38373,2016-09-04,Slovakia,England,0,1,FIFA World Cup qualification,Trnava,Slovakia,False,England
38381,2016-09-05,Israel,Italy,1,3,FIFA World Cup qualification,Haifa,Israel,False,Italy
38384,2016-09-05,Spain,Liechtenstein,8,0,FIFA World Cup qualification,León,Spain,False,Spain
38389,2016-09-06,Belarus,France,0,0,FIFA World Cup qualification,Barysaw,Belarus,False,Draw
38398,2016-09-06,Cyprus,Belgium,0,3,FIFA World Cup qualification,Nicosia,Cyprus,False,Belgium
38400,2016-09-06,Gibraltar,Greece,1,4,FIFA World Cup qualification,Faro,Portugal,True,Greece
38412,2016-09-06,Sweden,Netherlands,1,1,FIFA World Cup qualification,Solna,Sweden,False,Draw
38413,2016-09-06,Switzerland,Portugal,2,0,FIFA World Cup qualification,Basel,Switzerland,False,Switzerland
38435,2016-10-06,Italy,Spain,1,1,FIFA World Cup qualification,Turin,Italy,False,Draw
38452,2016-10-07,Belgium,Bosnia and Herzegovina,4,0,FIFA World Cup qualification,Brussels,Belgium,False,Belgium
38455,2016-10-07,France,Bulgaria,4,1,FIFA World Cup qualification,Saint-Denis,France,False,France
38457,2016-10-07,Greece,Cyprus,2,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece
38461,2016-10-07,Netherlands,Belarus,4,1,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands
38464,2016-10-07,Portugal,Andorra,6,0,FIFA World Cup qualification,Aveiro,Portugal,False,Portugal
38472,2016-10-08,England,Malta,2,0,FIFA World Cup qualification,London,England,False,England
38475,2016-10-08,Germany,Czech Republic,3,0,FIFA World Cup qualification,Hamburg,Germany,False,Germany
38481,2016-10-08,Scotland,Lithuania,1,1,FIFA World Cup qualification,Glasgow,Scotland,False,Draw
38487,2016-10-09,Albania,Spain,0,2,FIFA World Cup qualification,Shkodër,Albania,False,Spain
38495,2016-10-09,North Macedonia,Italy,2,3,FIFA World Cup qualification,Skopje,North Macedonia,False,Italy
38508,2016-10-10,Estonia,Greece,0,2,FIFA World Cup qualification,Tallinn,Estonia,False,Greece
38509,2016-10-10,Faroe Islands,Portugal,0,6,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,Portugal
38510,2016-10-10,Gibraltar,Belgium,0,6,FIFA World Cup qualification,Faro,Portugal,True,Belgium
38512,2016-10-10,Netherlands,France,0,1,FIFA World Cup qualification,Amsterdam,Netherlands,False,France
38522,2016-10-11,Germany,Northern Ireland,2,0,FIFA World Cup qualification,Hanover,Germany,False,Germany
38540,2016-10-11,Slovakia,Scotland,3,0,FIFA World Cup qualification,Trnava,Slovakia,False,Slovakia
38541,2016-10-11,Slovenia,England,0,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,Draw
38566,2016-11-09,Greece,Belarus,0,1,Friendly,Piraeus,Greece,False,Belarus
38571,2016-11-09,Netherlands,Belgium,1,1,Friendly,Amsterdam,Netherlands,False,Draw
38589,2016-11-11,England,Scotland,3,0,FIFA World Cup qualification,London,England,False,England
38590,2016-11-11,France,Sweden,2,1,FIFA World Cup qualification,Saint-Denis,France,False,France
38598,2016-11-11,San Marino,Germany,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,Germany
38611,2016-11-12,Liechtenstein,Italy,0,4,FIFA World Cup qualification,Vaduz,Liechtenstein,False,Italy
38618,2016-11-12,Spain,North Macedonia,4,0,FIFA World Cup qualification,Granada,Spain,False,Spain
38623,2016-11-13,Belgium,Estonia,8,1,FIFA World Cup qualification,Brussels,Belgium,False,Belgium
38627,2016-11-13,Greece,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Piraeus,Greece,False,Draw
38631,2016-11-13,Luxembourg,Netherlands,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Netherlands
38632,2016-11-13,Portugal,Latvia,4,1,FIFA World Cup qualification,Faro,Portugal,False,Portugal
38652,2016-11-15,England,Spain,2,2,Friendly,London,England,False,Draw
38653,2016-11-15,France,Ivory Coast,0,0,Friendly,Lens,France,False,Draw
38656,2016-11-15,Italy,Germany,0,0,Friendly,Milan,Italy,False,Draw
38781,2017-03-22,Germany,England,1,0,Friendly,Dortmund,Germany,False,Germany
38784,2017-03-22,Scotland,Canada,1,1,Friendly,Edinburgh,Scotland,False,Draw
38810,2017-03-24,Italy,Albania,2,0,FIFA World Cup qualification,Palermo,Italy,False,Italy
38818,2017-03-24,Spain,Israel,4,1,FIFA World Cup qualification,Gijón,Spain,False,Spain
38824,2017-03-25,Belgium,Greece,1,1,FIFA World Cup qualification,Brussels,Belgium,False,Draw
38826,2017-03-25,Bulgaria,Netherlands,2,0,FIFA World Cup qualification,Sofia,Bulgaria,False,Bulgaria
38829,2017-03-25,Luxembourg,France,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,France
38831,2017-03-25,Portugal,Hungary,3,0,FIFA World Cup qualification,Lisbon,Portugal,False,Portugal
38837,2017-03-26,Azerbaijan,Germany,1,4,FIFA World Cup qualification,Baku,Azerbaijan,False,Germany
38839,2017-03-26,England,Lithuania,2,0,FIFA World Cup qualification,London,England,False,England
38847,2017-03-26,Scotland,Slovenia,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland
38866,2017-03-28,France,Spain,0,2,Friendly,Saint-Denis,France,False,Spain
38883,2017-03-28,Netherlands,Italy,1,2,Friendly,Amsterdam,Netherlands,False,Italy
38889,2017-03-28,Portugal,Sweden,2,3,Friendly,Funchal,Portugal,False,Sweden
38890,2017-03-28,Russia,Belgium,3,3,Friendly,Sochi,Russia,False,Draw
38918,2017-05-31,Italy,San Marino,8,0,Friendly,Empoli,Italy,False,Italy
38920,2017-05-31,Morocco,Netherlands,1,2,Friendly,Agadir,Morocco,False,Netherlands
38926,2017-06-02,France,Paraguay,5,0,Friendly,Rennes,France,False,France
38931,2017-06-03,Portugal,Cyprus,4,0,Friendly,Estoril,Portugal,False,Portugal
38939,2017-06-04,Netherlands,Ivory Coast,5,0,Friendly,Rotterdam,Netherlands,False,Netherlands
38942,2017-06-05,Belgium,Czech Republic,2,1,Friendly,Brussels,Belgium,False,Belgium
38954,2017-06-06,Denmark,Germany,1,1,Friendly,Brøndby,Denmark,False,Draw
38971,2017-06-07,Italy,Uruguay,3,0,Friendly,Nice,France,True,Italy
38973,2017-06-07,Spain,Colombia,2,2,Friendly,Murcia,Spain,False,Draw
38989,2017-06-09,Bosnia and Herzegovina,Greece,0,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,Draw
38990,2017-06-09,Estonia,Belgium,0,2,FIFA World Cup qualification,Tallinn,Estonia,False,Belgium
38993,2017-06-09,Latvia,Portugal,0,3,FIFA World Cup qualification,Riga,Latvia,False,Portugal
38995,2017-06-09,Netherlands,Luxembourg,5,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,Netherlands
38999,2017-06-09,Sweden,France,2,1,FIFA World Cup qualification,Solna,Sweden,False,Sweden
39009,2017-06-10,Germany,San Marino,7,0,FIFA World Cup qualification,Nuremberg,Germany,False,Germany
39022,2017-06-10,Scotland,England,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,Draw
39040,2017-06-11,Italy,Liechtenstein,5,0,FIFA World Cup qualification,Udine,Italy,False,Italy
39042,2017-06-11,North Macedonia,Spain,1,2,FIFA World Cup qualification,Skopje,North Macedonia,False,Spain
39058,2017-06-13,France,England,3,2,Friendly,Saint-Denis,France,False,France
39083,2017-06-18,Portugal,Mexico,2,2,Confederations Cup,Kazan,Russia,True,Draw
39084,2017-06-19,Australia,Germany,2,3,Confederations Cup,Sochi,Russia,True,Germany
39086,2017-06-21,Russia,Portugal,0,1,Confederations Cup,Moscow,Russia,False,Portugal
39088,2017-06-22,Germany,Chile,1,1,Confederations Cup,Kazan,Russia,True,Draw
39091,2017-06-24,New Zealand,Portugal,0,4,Confederations Cup,Saint Petersburg,Russia,True,Portugal
39094,2017-06-25,Germany,Cameroon,3,1,Confederations Cup,Sochi,Russia,True,Germany
39127,2017-06-28,Portugal,Chile,0,0,Confederations Cup,Kazan,Russia,True,Draw
39131,2017-06-29,Germany,Mexico,4,1,Confederations Cup,Sochi,Russia,True,Germany
39152,2017-07-02,Chile,Germany,0,1,Confederations Cup,Saint Petersburg,Russia,True,Germany
39153,2017-07-02,Portugal,Mexico,2,1,Confederations Cup,Moscow,Russia,True,Portugal
39254,2017-08-31,Belgium,Gibraltar,9,0,FIFA World Cup qualification,Liège,Belgium,False,Belgium
39260,2017-08-31,France,Netherlands,4,0,FIFA World Cup qualification,Saint-Denis,France,False,France
39261,2017-08-31,Greece,Estonia,0,0,FIFA World Cup qualification,Piraeus,Greece,False,Draw
39270,2017-08-31,Portugal,Faroe Islands,5,1,FIFA World Cup qualification,Porto,Portugal,False,Portugal
39279,2017-09-01,Czech Republic,Germany,1,2,FIFA World Cup qualification,Prague,Czech Republic,False,Germany
39283,2017-09-01,Lithuania,Scotland,0,3,FIFA World Cup qualification,Vilnius,Lithuania,False,Scotland
39284,2017-09-01,Malta,England,0,4,FIFA World Cup qualification,Attard,Malta,False,England
39307,2017-09-02,Spain,Italy,3,0,FIFA World Cup qualification,Madrid,Spain,False,Spain
39315,2017-09-03,France,Luxembourg,0,0,FIFA World Cup qualification,Toulouse,France,False,Draw
39317,2017-09-03,Greece,Belgium,1,2,FIFA World Cup qualification,Piraeus,Greece,False,Belgium
39318,2017-09-03,Hungary,Portugal,0,1,FIFA World Cup qualification,Budapest,Hungary,False,Portugal
39320,2017-09-03,Netherlands,Bulgaria,3,1,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands
39324,2017-09-04,England,Slovakia,2,1,FIFA World Cup qualification,London,England,False,England
